leaf_id,depth,leaf_weight,feature,path_gain,coef_abs,leaf_score,weighted_contribution,seed
1,1,0.7,FORM_COMPLETION_DATE,0.0,0.043675569307454705,0.0009538727082297367,0.0006677108957608156,0
1,1,0.7,FRACTION_GENOME_ALTERED,0.0,0.08087132308709805,0.0017662265013233735,0.0012363585509263613,0
1,1,0.7,ICD_10,0.0,0.03911526910073995,0.000854275931874101,0.0005979931523118707,0
1,1,0.7,ICD_O_3_HISTOLOGY,0.0,0.055332604512902867,0.0012084618965944166,0.0008459233276160916,0
1,1,0.7,ICD_O_3_SITE,0.0,0.41882099649043547,0.009147034017427686,0.00640292381219938,0
1,1,0.7,INITIAL_PATHOLOGIC_DX_YEAR,0.0,2.303312916762395,0.050304263107514346,0.03521298417526004,0
1,1,0.7,OS_MONTHS,0.0,3.1049790590930337,0.06781261998542898,0.047468833989800285,0
1,1,0.7,SAMPLE_INITIAL_WEIGHT,0.0,0.21572030509936624,0.0047113229411335006,0.00329792605879345,0
1,1,0.7,SUBMITTED_TUMOR_DX_DAYS_TO,0.0,0.2529698484871723,0.005524851497144401,0.0038673960480010805,0
1,1,0.7,TISSUE_SOURCE_SITE,0.0,0.10239444897979787,0.0022362907205282956,0.001565403504369807,0
1,1,0.7,TUMOR_SITE,0.0,0.38447213288621107,0.008396856193296083,0.005877799335307258,0
1,1,0.7,ETHNICITY,0.0,0.3121522962281489,0.006817393817748215,0.00477217567242375,0
1,1,0.7,HISTORY_NEOADJUVANT_TRTYN,0.0,0.8918739785704431,0.019478492457645248,0.013634944720351674,0
1,1,0.7,HISTORY_OTHER_MALIGNANCY,0.0,0.9912536839844381,0.021648941297796733,0.015154258908457712,0
1,1,0.7,NEW_TUMOR_EVENT_AFTER_INITIAL_TREATMENT,0.0,0.259224222518989,0.00566144677891426,0.003963012745239982,0
1,1,0.7,OCT_EMBEDDED,0.0,0.2910504545540435,0.00635653042923416,0.004449571300463912,0
1,1,0.7,PRIMARY_MELANOMA_KNOWN_DX,0.0,0.941787907279085,0.020568610688744566,0.014398027482121194,0
1,1,0.7,PROSPECTIVE_COLLECTION,0.0,0.7463157998644891,0.016299507585122063,0.011409655309585444,0
1,1,0.7,RACE,0.0,1.387774340648936,0.03030893677442216,0.02121625574209551,0
1,1,0.7,RADIATION_TREATMENT_ADJUVANT,0.0,0.388562107812742,0.008486181084113153,0.005940326758879207,0
1,1,0.7,RETROSPECTIVE_COLLECTION,0.0,0.34204969783852723,0.007470351887793477,0.005229246321455433,0
1,1,0.7,SAMPLE_COUNT,0.0,1.282138272365342,0.028001849216362226,0.019601294451453557,0
1,1,0.7,SAMPLE_TYPE,0.0,0.8821689565572041,0.019266535160282268,0.013486574612197587,0
1,1,0.7,SAMPLE_TYPE_ID,0.0,0.07480606267609786,0.0016337614535610343,0.0011436330174927239,0
1,1,0.7,SEX,0.0,0.24620578938897178,0.005377124713660316,0.0037639872995622213,0
1,1,0.7,VIAL_NUMBER,0.0,4.934605848858001,0.10777159679274231,0.07544011775491961,0
0,1,0.24516129032258063,AGE,0.40539536915683705,0.24634572763291185,0.5061435712373645,0.1240868110130313,1
0,1,0.24516129032258063,AJCC_NODES_PATHOLOGIC_PN,0.0,0.48976378596534764,0.012214129863226656,0.002994431837436212,1
0,1,0.24516129032258063,AJCC_STAGING_EDITION,0.0,0.669958784184303,0.0167079801069969,0.004096149961715369,1
0,1,0.24516129032258063,DAYS_TO_COLLECTION,0.0,0.37002386340641424,0.009227957741364234,0.0022623380269151025,1
0,1,0.24516129032258063,FORM_COMPLETION_DATE,0.0,0.43073050912433153,0.010741909723130392,0.0026335004482513215,1
0,1,0.24516129032258063,FRACTION_GENOME_ALTERED,0.0,0.4272239794106322,0.010654461017203782,0.0026120614106693143,1
